SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
WEST UTTAR PRADESH,1937,0.3,64.6,1.8,11.5,10.5,66.1,211.8,164.8,131.7,2.2,0.9,10.7,676.7
WEST UTTAR PRADESH,1938,39.2,5.9,0.1,1.1,7.9,158.8,273.6,182.2,42.6,18.5,0.5,0,730.4
WEST UTTAR PRADESH,1939,8,21.2,6.3,0.6,2.9,130.2,235.5,101.7,211.5,3.2,0,0,721.1
WEST UTTAR PRADESH,1940,21.1,39.3,19.1,5.8,5.7,40.4,232.4,348.7,53.9,1.5,0.2,15.8,783.9
WEST UTTAR PRADESH,1941,35.6,8.3,1.6,0,16,87.6,56.2,221.6,83,4.4,0,2,516.4
WEST UTTAR PRADESH,1942,33.2,54.3,1.3,5.9,5.4,98,362.4,320.1,193.9,0,0,13.7,1088.2
WEST UTTAR PRADESH,1943,25.8,0.5,2.8,13.9,11.2,75.7,186.6,379.5,149.8,4.5,0,0.1,850.4
WEST UTTAR PRADESH,1944,32.3,43.2,44.4,25.1,0.4,76.5,255.4,183.2,87.1,21,0.6,1.2,770.3
WEST UTTAR PRADESH,1945,35.5,0,0.5,4.6,4.4,31,309.5,260,278.8,41.6,0,0.1,966
WEST UTTAR PRADESH,1946,0.1,19.3,0.7,11.9,20.4,92.2,378.2,277.6,40,31.5,18.2,6.7,896.6
WEST UTTAR PRADESH,1947,18.1,12.2,11,0.2,2.9,47.4,237.3,197.8,263.6,11.1,0,7.4,809.2
WEST UTTAR PRADESH,1948,37.2,18.8,11.9,0.3,5.3,9.2,310.3,422.8,179.7,22.5,9.6,0.5,1028.1
WEST UTTAR PRADESH,1949,0.6,38.3,3.4,3.2,10.7,14.5,339,267.7,207.8,21.3,0,0.1,906.7
WEST UTTAR PRADESH,1950,21.1,5.8,21.2,0.7,7.1,47.7,265.9,311.2,138.4,0.2,0,14.8,834
WEST UTTAR PRADESH,1951,16.4,8.2,34.9,6.6,11.5,31.7,141,253.4,199.9,6.5,18.7,0,728.9
WEST UTTAR PRADESH,1952,6.6,20,23.4,2.6,8.1,190.8,198.8,379.1,36.2,2.3,0.1,7.3,875.3
WEST UTTAR PRADESH,1953,36.9,0.5,0,5.9,7.4,64.6,366.8,192.8,85.1,1.1,0,0.5,761.8
WEST UTTAR PRADESH,1954,34.9,67.6,11,0.1,0.7,40.8,232.5,222.7,169,99.9,0,0,879.3
WEST UTTAR PRADESH,1955,44.8,5.7,2.4,3.3,2.1,98.1,199.4,295.2,216.2,193.7,0,0,1060.9
WEST UTTAR PRADESH,1956,23.1,4.3,22.2,0.4,12.4,67.2,334.7,289.8,96.8,206.5,4.5,2.6,1064.4
WEST UTTAR PRADESH,1957,59.7,0.3,29.1,5.4,2.4,42.3,282.3,271.1,278.9,18.2,3.2,12.3,1005.2
WEST UTTAR PRADESH,1958,7.7,2.8,3.5,5.5,0.7,42.1,397.1,327.3,246.7,122.4,0.2,9.4,1165.3
WEST UTTAR PRADESH,1959,46.3,3.9,5.7,1.3,34.1,18.9,203.5,281.1,106.8,50.2,16.5,0,768.3
WEST UTTAR PRADESH,1960,11.6,0,33.9,2.3,5.8,64.9,334.9,391.9,94.7,187.7,0,1.9,1129.8
WEST UTTAR PRADESH,1961,44.5,33.1,0.1,2.1,7.6,73.4,302.5,467.5,113.5,141.4,1.9,10.5,1198.3
WEST UTTAR PRADESH,1962,34,18.6,15.1,0.8,2.2,45.9,221.2,238,214.6,0.1,1.6,6.1,798.2
WEST UTTAR PRADESH,1963,13.6,5,5.2,3.5,9.7,70.9,165.4,361.4,279.5,0.3,10.9,4.3,929.7
WEST UTTAR PRADESH,1964,2.3,0.8,1.9,0.6,20.2,38.8,416.3,246.7,261,1.6,0.2,11.6,1002
WEST UTTAR PRADESH,1965,8,10.4,10.6,21.1,10.6,3.7,215.4,219.4,148.4,25.3,0,0.7,673.5
WEST UTTAR PRADESH,1966,6,13,0.8,0.2,20.5,143.3,146.5,356.5,49.3,9.3,7.8,2.9,756
WEST UTTAR PRADESH,1967,0.5,0.1,34.4,1.3,3.8,51.8,263.6,509.6,223.5,4.8,2.1,61.6,1157.2
WEST UTTAR PRADESH,1968,21.8,8.4,10,0.3,0.1,46.4,319.3,205,64.7,15.6,0,1.5,693.3
WEST UTTAR PRADESH,1969,5.8,3,10,4.8,16.6,17.1,311.4,262.4,231.2,0.4,15.4,0,878.1
WEST UTTAR PRADESH,1970,37.8,44.6,9.3,0.1,15.5,129,133.6,316.3,160.8,16.9,0,0,863.8
WEST UTTAR PRADESH,1971,10.9,12.5,2.9,11.5,44.7,139.1,284.6,280.5,125.7,84.3,6.2,0,1003.1
WEST UTTAR PRADESH,1972,4,26.3,4.5,3.1,0.4,31.9,165.9,211.5,119,7.5,9.4,1.6,585.1
WEST UTTAR PRADESH,1973,7.5,12.7,2.6,0,7.9,79.9,263.5,292,87.1,51,0.1,1.7,805.9
WEST UTTAR PRADESH,1974,0.2,0.7,0.8,0.1,7.9,25.8,356.6,191.5,27.6,39.1,0,18.6,668.9
WEST UTTAR PRADESH,1975,13.4,7.8,7,0.8,2.5,159.7,273.1,245.6,256.9,22.6,0,0,989.5
WEST UTTAR PRADESH,1976,1.5,11.9,2.9,2.3,11,69.8,228.8,246.1,75.2,2.6,0.6,0.3,653.2
WEST UTTAR PRADESH,1977,15.9,2.8,0.2,20,22.7,78.5,440.6,192.3,176.1,27.8,0.3,17.2,994.3
WEST UTTAR PRADESH,1978,6,31.7,57.1,8.3,0.7,206.2,279.7,397,244.9,3.5,2.7,6.2,1244.2
WEST UTTAR PRADESH,1979,45.1,48.6,10.6,2.3,29.9,56.7,240.8,69.7,26.6,1.7,18.6,7.4,558
WEST UTTAR PRADESH,1980,4.5,4.8,19.3,0.4,2.2,104.7,349.4,364.4,99.3,16.1,1.4,18.1,984.7
WEST UTTAR PRADESH,1981,19,5.2,13.4,1.3,22.7,102.2,314.5,131.4,101.9,3.1,20.6,4.2,739.6
WEST UTTAR PRADESH,1982,30.5,8.3,61.8,23.8,40.5,53.1,231.1,403.4,81.8,8.7,14.4,11.6,969.1
WEST UTTAR PRADESH,1983,28.1,5.4,5.5,59.8,33.7,89.7,306.7,385.5,212.6,50.7,0,14,1191.7
WEST UTTAR PRADESH,1984,24.7,27.5,0.6,7.4,0.3,134.5,200.2,268.3,116.6,0.4,0,0.7,781.3
WEST UTTAR PRADESH,1985,7.5,0,1.7,6.9,6.1,44.3,305.5,221.8,204.4,143.8,0,15.2,957.2
WEST UTTAR PRADESH,1986,14.8,46.5,5.7,3.9,29.8,95.3,202.6,181,105.5,15.1,2.1,13,715.2
WEST UTTAR PRADESH,1987,15.2,13.1,2.7,1.8,39.8,34.6,105,124.2,92.4,30.8,0,7.3,466.8
WEST UTTAR PRADESH,1988,3.5,11.4,26.6,8,6.1,85.6,318,412.7,139.6,14.9,0,9.1,1035.6
WEST UTTAR PRADESH,1989,24.6,1.1,15.4,0,1.6,88.5,132.1,222,153.6,0.4,4.1,14,657.3
WEST UTTAR PRADESH,1990,0,67.5,9.2,0.7,29.8,45.9,334.2,195.9,250.4,3.7,3.5,17.4,958
WEST UTTAR PRADESH,1991,2.9,18.9,7.5,2.9,2.7,44.8,108.6,406.2,124.7,0,7.9,21.7,748.7
WEST UTTAR PRADESH,1992,14.2,9.7,4,0.3,7.9,25.9,196.9,306.1,179.4,67.4,8.9,0,820.6
WEST UTTAR PRADESH,1993,3.7,13.5,21.2,1,15.2,82,156.6,136.9,326.8,15.1,0.1,0,771.9
WEST UTTAR PRADESH,1994,24,17.3,0,12.4,6.5,72.5,364.3,290.2,19.7,0,0,0.1,806.8
WEST UTTAR PRADESH,1995,30.1,11.2,7.9,3.7,0,72.2,188.3,389.2,122.1,0.1,0.2,1.9,826.8
WEST UTTAR PRADESH,1996,24.8,55.8,2.7,0.4,3.7,86.1,210.3,350.4,170.7,36.2,0,0,941.2
WEST UTTAR PRADESH,1997,3.8,0.7,2.4,19.2,22.8,79.9,235.7,34.6,24,7.5,3.2,11.4,445.2
WEST UTTAR PRADESH,1998,3.3,8.1,23.5,9,10.4,71.4,273.4,343.7,84.2,39.6,0.7,0,867.2
WEST UTTAR PRADESH,1999,19.3,1.1,0,0,8.3,66.3,215.1,180.5,261.6,33.4,0.1,0.7,786.4
WEST UTTAR PRADESH,2000,8.8,22.9,1.7,2.1,23.6,143,251.2,238.9,79.1,0,0,0,771.4
WEST UTTAR PRADESH,2001,2.5,2.3,2.6,12,29.6,164.4,282,122.1,26.7,16.3,1.1,0.1,661.7
WEST UTTAR PRADESH,2002,16.8,37.6,2,0.7,21.5,29,29.6,252.3,218.1,6.7,0.4,10.5,625.2
WEST UTTAR PRADESH,2003,18.6,40.4,2.5,4.4,5.9,74.1,315.6,214.2,356.6,0.7,0.8,13.6,1047.5
WEST UTTAR PRADESH,2004,20.6,0.7,0,20,21.7,59.3,124.2,250.5,84,60.5,0.7,0.2,642.3
WEST UTTAR PRADESH,2005,10.1,17.9,22.6,1.2,6.9,67.1,298.2,96,202.5,2.5,0,0.6,725.7
WEST UTTAR PRADESH,2006,0.5,0,20.2,4,34.1,66.6,241.6,78.1,65.7,16.7,0.7,1,529.3
WEST UTTAR PRADESH,2007,0.4,66.9,37.4,0.9,11,88.4,155.1,152.2,57,1.8,0,1.4,572.5
WEST UTTAR PRADESH,2008,0.9,0.2,0,4,24.8,193.8,258.5,217.4,90.9,5.1,4,0,799.8
WEST UTTAR PRADESH,2009,1.3,3.9,1.2,8.7,12.8,17.1,118.3,184.5,125.4,59.3,13.9,2.8,549.2
WEST UTTAR PRADESH,2010,3.2,13.7,0.2,0.4,9.3,12.5,282,213.8,263.9,4.7,12.8,4.1,820.7
WEST UTTAR PRADESH,2011,2.1,10.4,3.9,2.8,29.6,175.9,215.9,232.3,101.7,0.7,0.5,1.5,777.4
WEST UTTAR PRADESH,2012,14.5,0.1,1.4,4.7,0.3,4,145.1,149.1,67.8,0.5,0.1,2,389.6
WEST UTTAR PRADESH,2013,20.4,69.5,3.5,1.6,2.1,190.6,233.9,287.1,52.2,61.2,1.7,8.9,932.8
WEST UTTAR PRADESH,2014,48.3,29.4,22.6,5.3,11,22,151.6,81,84.7,14.6,0,16.3,486.9
WEST UTTAR PRADESH,2015,31.6,7.2,66.8,21,8.1,72,194.2,143.5,26.5,6.9,2,3,582.7
UTTARAKHAND,1901,134.5,81.4,44.5,5.9,60.8,33.6,381.1,612.3,167.1,16.3,0,24.9,1562.5
UTTARAKHAND,1902,0,17,52.2,63.7,52.1,113.1,444.1,327.5,220.4,31.9,2.1,0,1324.2
UTTARAKHAND,1903,68,7.9,87.6,10.3,37.5,83,251.6,442.7,249.3,57.5,0,11.3,1306.5
UTTARAKHAND,1904,40,5.2,78.3,13.6,61.1,180.1,449.6,417.2,174.1,6.3,35.6,31,1492
UTTARAKHAND,1905,115.4,80.7,99.8,26.1,70.3,111.5,299.9,349.5,129.5,0,1,18.5,1302.1
UTTARAKHAND,1906,26.1,162,36.8,10.1,44.6,195.6,363.9,440.9,232.2,11.6,0.4,13.8,1537.9
UTTARAKHAND,1907,49.4,131.6,144.4,41.7,57.6,74.8,342.3,323.8,28.2,0.4,0,0.1,1194.4
UTTARAKHAND,1908,49.4,74.6,6.3,31.8,46.3,144.9,411.4,423.5,56.2,2.5,2.6,6.6,1256.2
UTTARAKHAND,1909,75.8,43.1,8.7,64.6,16.5,306.5,565.8,464.2,94.4,8,0.7,69.5,1717.7
UTTARAKHAND,1910,34.6,38.8,12.1,21.4,59.3,231,505.6,526.8,253.9,264.6,8.4,7.4,1963.9
UTTARAKHAND,1911,211.4,4.2,190.3,20.4,19.5,204.1,149.3,381.9,266.4,19.7,75.7,0,1542.9
UTTARAKHAND,1912,79,31.1,44.5,27.8,51.4,103.1,333.5,423.2,259.3,2.2,26.9,12.3,1394.5
UTTARAKHAND,1913,11.4,91.8,70.3,24.4,98.3,289.1,261.8,188.7,49.5,12.1,7.3,32.9,1137.6
UTTARAKHAND,1914,0.9,119.9,115.7,50.2,82.3,141.3,563.3,377.8,439.6,27.1,22.3,0.5,1940.9
UTTARAKHAND,1915,32.4,126.3,101,40.6,57.2,129.8,370.2,539.9,178.3,12.9,0,12.6,1601.3
UTTARAKHAND,1916,3.9,35.6,1.9,20.6,49,373.8,432.3,397.7,280.1,83.8,0,0,1678.8
UTTARAKHAND,1917,7.6,55.4,64.9,80.1,118.2,298.1,561.2,372.7,405.7,115.8,0,23.3,2102.9
UTTARAKHAND,1918,17.2,0,73.9,85.6,46.5,237.6,225.8,397.2,101,4,18.4,8.2,1215.2
UTTARAKHAND,1919,158.9,46.7,44.1,40.2,51,278.4,372.5,295.9,242.6,14.2,9.7,29.1,1583.1
UTTARAKHAND,1920,6.1,52.7,100.7,10,65.3,221.7,472.5,307.1,76.9,12.9,0,2.6,1328.4
UTTARAKHAND,1921,101,5.6,12.5,19.7,3.6,364.1,329.3,652.8,299.5,55.8,0.2,4.7,1848.7
UTTARAKHAND,1922,86.4,34.4,11.7,21,12.1,125.1,507.1,685.2,320.9,3.8,1.3,51.1,1860
UTTARAKHAND,1923,80.5,146.6,18.5,10.8,26.9,84.8,372.5,427.9,289.9,69.4,10,45.1,1582.9
UTTARAKHAND,1924,42.5,60.1,27.7,6.8,43.4,39.4,450.2,414,651.5,128.1,0.6,62.8,1927.1
UTTARAKHAND,1925,34.3,17.7,11.7,43.5,57,309.1,554.5,384.5,65.9,20.1,36.7,0,1535
UTTARAKHAND,1926,22,28.2,143,52,57.8,34.8,475.3,400.7,133.3,10.2,22,2,1381.2
UTTARAKHAND,1927,13.7,121.8,53.2,24.5,66.8,210.2,308.9,516.8,159.9,120.8,43.7,9.5,1649.9
UTTARAKHAND,1928,89.5,150.1,27.2,40.2,18.6,114.5,468,251.4,29.7,6.3,17.4,28.9,1241.9
UTTARAKHAND,1929,52.9,33.2,16.9,21.7,20.6,138.7,279.7,403.2,65.2,44.5,0,135.5,1212.2
UTTARAKHAND,1930,65.7,72.7,52.1,34.8,39.6,126.5,399.7,348.3,76.5,21.6,8.1,25.6,1271.2
UTTARAKHAND,1931,7.8,89.9,45.1,1.9,56.9,55,319.1,307.2,335.3,105.8,6.8,3.4,1334.1
UTTARAKHAND,1932,1.9,18.5,34.3,12.8,27,95.7,343.5,438.9,326.9,6.3,5.5,58.4,1369.6
UTTARAKHAND,1933,51.7,67.2,23.4,52.6,89.4,227,466.8,337.3,151.2,128,0,1.2,1595.8
UTTARAKHAND,1934,66.3,10.4,21,8.6,20.6,201.7,459.4,410.4,97.1,1.6,0.5,41.5,1339
UTTARAKHAND,1935,93,34.5,26.7,37.8,4.2,44,385.1,308.1,174.8,3.6,8.8,16.5,1137.2
UTTARAKHAND,1936,6.9,54.7,42.2,33.6,92.8,345.1,570.8,390.4,241.2,19.8,2.1,112.7,1912.3
UTTARAKHAND,1937,10.5,149.3,7.2,43.9,47.6,172.7,398.7,439.6,211.7,15.8,2,34.5,1533.6
UTTARAKHAND,1938,122.5,85.4,7.5,4.5,37,293.6,459.2,396.4,110.8,11.4,0.8,0.1,1529.3
UTTARAKHAND,1939,21.1,82.1,39.2,15.5,9.1,213.1,352.9,199.3,186.2,24.2,0,0,1142.6
UTTARAKHAND,1940,49.2,100.5,57.3,21.8,44.2,136,395.1,300,82.6,1.4,0.4,35.3,1223.7
UTTARAKHAND,1941,58.2,37.3,14,4.4,67.4,200.3,171.5,354.1,95.7,32.3,0.5,25.9,1061.6
UTTARAKHAND,1942,109,81.8,17.6,53.4,34.9,191.5,481,455.8,223.8,1,0.1,61.6,1711.4
UTTARAKHAND,1943,61.2,17.6,27.8,53.5,15.9,134.4,283.2,590.9,181.4,0.2,0.1,0.3,1366.7
UTTARAKHAND,1944,76.6,72,62.6,51.2,18.4,192,354.4,194.7,144.5,21.4,0.7,10.3,1198.9
UTTARAKHAND,1945,120.2,4.5,39.3,42.7,16.5,90.6,468.6,379.8,391.8,92,0.1,1.8,1648
UTTARAKHAND,1946,0.5,47.9,20.4,64.8,121.5,193.1,565.1,311.5,114.9,48.7,18.2,20.1,1526.7
UTTARAKHAND,1947,46.8,52.2,47.7,1.6,49,126.8,383.4,274.2,350.5,16.6,0.4,10.8,1359.8
UTTARAKHAND,1948,1.6,103,121.6,23.8,35.1,53.2,337.1,592.5,205.1,50.7,3.1,8.7,1535.4
UTTARAKHAND,1949,7.3,135.5,32.4,29,59.7,52.4,450.2,414.5,204,22.2,0.2,4.8,1412.1
UTTARAKHAND,1950,59.5,30.3,55,2.7,40.2,240.1,492.8,493.4,160.8,2.7,0,6.6,1584.1
UTTARAKHAND,1951,54,41.8,46.8,30.7,61.7,74,200.9,403,204.2,13.5,43.8,0.1,1174.3
UTTARAKHAND,1952,39.4,61.1,125.5,19.9,34.8,241,346.1,506.4,82.4,11.2,3.6,6.4,1477.8
UTTARAKHAND,1953,118.1,14.8,18.3,34.7,71.2,181.8,617.5,338.9,125.8,9.8,0,35,1565.8
UTTARAKHAND,1954,117.9,155.7,22.3,5.2,27.6,111.6,472.6,567.3,217.2,148.6,3.4,13.4,1862.9
UTTARAKHAND,1955,84.7,14.2,51.9,41.1,19.8,151.4,356.1,429,236.3,271.2,0,11.3,1666.9
UTTARAKHAND,1956,40.5,24.9,105.3,15.1,132.4,213.9,466.4,359.3,182.7,370.4,5.9,26.1,1943
UTTARAKHAND,1957,166.4,6.6,77.5,73.3,75.9,113.4,532.1,286.5,308.3,57.7,20.1,62.9,1780.7
UTTARAKHAND,1958,59.2,16.5,38.7,23.3,26.3,95.3,436.6,436.2,233.4,78.9,2.5,52.1,1499
UTTARAKHAND,1959,68,93.3,58.1,20.3,49,118.8,483.5,442.3,294.6,87.9,26.2,0.9,1743
UTTARAKHAND,1960,80,1.4,97.1,33.5,24,132.4,466.7,420.7,189.2,76.6,2.2,16.3,1540.1
UTTARAKHAND,1961,126.3,133.7,24.1,20.5,41,181.2,490.1,511.6,226.4,122.7,13.1,57.5,1948.3
UTTARAKHAND,1962,79.5,86.3,68.7,27.3,21.5,150.9,402.2,398.2,341.5,8.6,29,33.9,1647.4
UTTARAKHAND,1963,17.4,35.5,130.9,51.4,49.3,193.1,360.9,523.4,345.1,10.8,43.9,40.2,1802
UTTARAKHAND,1964,89.7,72.5,75,48.4,95.2,162.7,463.8,402,327.6,1.3,0,31.3,1769.6
UTTARAKHAND,1965,44.4,159.5,119.3,62.1,44.1,50.3,388,302.8,87.5,33,11.8,2.9,1305.7
UTTARAKHAND,1966,3.2,86.6,48.9,17.8,76.7,270,363,410.3,125.7,35.1,15.3,13.3,1465.8
UTTARAKHAND,1967,11,35,112.5,26,23.2,122.6,436.3,518.7,146.5,22,22.4,79.9,1556.2
UTTARAKHAND,1968,173.1,122.8,62.9,49,15,218.6,393.6,280.6,109.6,13,1.4,38.9,1478.6
UTTARAKHAND,1969,79.8,43.1,49,60.7,77,89.6,381,483.5,345.6,25.3,0.2,1,1635.7
UTTARAKHAND,1970,85.9,44,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30,0.8,0.2,1293.5
UTTARAKHAND,1971,52.4,101.4,45.3,69,270.2,297.8,332.8,377,155.9,79.5,22,0.3,1803.8
UTTARAKHAND,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17,1077.8
UTTARAKHAND,1973,73,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,1239.7
UTTARAKHAND,1974,56.8,28,18.2,12.2,22.1,86.5,392.9,347.3,102.6,46.9,4.5,43.6,1161.8
UTTARAKHAND,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0,0,1580.3
UTTARAKHAND,1976,12.7,58.4,31.2,22.1,40.5,87.6,269.2,328.5,129.3,5.6,0.1,1.1,986.3
UTTARAKHAND,1977,47,7.8,4.5,65.2,101.1,122,487,292.3,208.3,30.1,2.9,48.1,1416.3
UTTARAKHAND,1978,34.6,83.1,187.3,51.2,51.8,291,414.3,528.4,324.8,16.9,43.7,4.3,2031.4
UTTARAKHAND,1979,50.6,68.4,65.9,23.6,64,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3
UTTARAKHAND,1980,21.7,55.7,60.3,15.6,21.3,175,466,322.7,133.5,37.3,2.4,21.9,1333.5
UTTARAKHAND,1981,67.6,27.8,81.3,23.7,77.4,162.1,488.1,263.5,103.1,4.6,42.1,15,1356.1
UTTARAKHAND,1982,61.9,58.6,143.2,78.2,77.1,90.6,264,435.1,110.7,17.8,1.4,33.5,1372.1
UTTARAKHAND,1983,80.9,45.5,92.1,132.9,101,114.1,261.3,312.9,320,53.8,1.6,9.1,1525.3
UTTARAKHAND,1984,19.6,128.9,14.6,42,27.5,300.1,359.3,237.7,173.5,3.2,2.6,30.1,1339.1
UTTARAKHAND,1985,54.3,9.6,14,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3,74.1,1653.7
UTTARAKHAND,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,1514.5
UTTARAKHAND,1987,29.8,61.7,30.3,48.8,148,55.9,190.3,261,123.9,20.2,0.2,17.1,987.3
UTTARAKHAND,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202,16.6,0.9,63.7,1602.4
UTTARAKHAND,1989,91,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,1263.8
UTTARAKHAND,1990,0.8,97.1,91.3,20.4,81.6,120.3,473,413.6,179.1,14.6,6.1,67.1,1564.9
UTTARAKHAND,1991,13.2,58,52,51.6,21.2,81.8,219.8,346.7,126.4,0.5,10.1,39.4,1020.7
UTTARAKHAND,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9,5.4,0,1108.1
UTTARAKHAND,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447,1.5,7.4,0,1594.1
UTTARAKHAND,1994,56.7,84.2,11,69.8,75.6,112.1,476.9,428.2,98,5.3,1.7,22.3,1441.7
UTTARAKHAND,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,1616.1
UTTARAKHAND,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0,1401.4
UTTARAKHAND,1997,42.1,14.9,31.2,90.5,56.1,129.8,290,73.3,36.4,9.9,10.8,18.5,803.4
UTTARAKHAND,1998,9.6,68.4,106.2,73,78.5,163.3,242.9,260,120,75.5,1.2,0,1198.6
UTTARAKHAND,1999,33,11.4,1.4,1.2,50.5,158.9,389,285.5,217.9,32,0.1,4.7,1185.5
UTTARAKHAND,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7,0.7,1712.9
UTTARAKHAND,2001,22.7,27.9,83.4,48.2,109.1,297.3,493,371.7,68.3,6.3,1.4,15.1,1544.4
UTTARAKHAND,2002,53.8,123.2,100,76.3,82.3,139.6,205.7,465.4,301.3,19.9,3,4.2,1574.7
UTTARAKHAND,2003,40.7,126,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3
UTTARAKHAND,2004,58.5,11.7,0,51.5,66,130.7,400.9,326.3,96.8,70.7,0.8,5.7,1219.6
UTTARAKHAND,2005,64.1,83.2,54.2,12.8,52.1,74,400.1,249.2,337.9,14.1,2.2,4.3,1348.2
UTTARAKHAND,2006,48.7,9.6,71.7,52.2,120.5,104.2,345.6,294.7,79.1,18.8,6.8,27,1178.9
UTTARAKHAND,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3
UTTARAKHAND,2008,55.6,11.7,18.1,93,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,1363.7
UTTARAKHAND,2009,1.8,27.6,18.8,18.4,77.6,41.9,157.5,202.6,206.6,81.3,12.6,0.9,847.8
UTTARAKHAND,2010,11.4,62.1,3.8,13.8,47,72.7,455.8,335.7,389.7,8,4.5,19.5,1424
UTTARAKHAND,2011,30.9,65.2,18,30.9,84.2,223.1,433.3,523.7,148.4,3.4,1.2,2.3,1564.7
UTTARAKHAND,2012,38.8,11.9,28.1,39.2,9.1,46,387.1,419.5,220.6,4.7,3.4,15.5,1223.9
UTTARAKHAND,2013,73,188.3,22,24.7,18.2,488.9,413.4,359.4,111.3,29.1,3.2,3.8,1735.4
UTTARAKHAND,2014,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0,44.3,1287.4
UTTARAKHAND,2015,54.5,62.6,127.3,57.3,38,186.6,337,305.3,52.6,16.8,2.4,7.2,1247.6
HARYANA DELHI & CHANDIGARH,1901,35.4,28.9,11.1,0,5.1,13.2,126.4,151.5,10.5,2,0,6.1,390.1
HARYANA DELHI & CHANDIGARH,1902,0,0.7,2.9,10.2,15.8,74.6,149.3,97.1,59.8,9.3,0,0,419.8
HARYANA DELHI & CHANDIGARH,1903,14.7,0.5,2.3,0.5,8.5,8.6,151.6,138.2,97.7,4,0,2.3,428.9
HARYANA DELHI & CHANDIGARH,1904,7.6,0.7,48,0.5,29.3,34.3,109.7,162.9,102.3,1.5,10.4,20.3,527.8
HARYANA DELHI & CHANDIGARH,1905,44.8,20.8,14,1.3,7.4,20.1,93.6,23.1,92.6,0,0,5.1,322.9
HARYANA DELHI & CHANDIGARH,1906,3.6,64.1,31.4,0.1,1.4,70.2,128.9,103.8,185.2,0,0,5,593.6
HARYANA DELHI & CHANDIGARH,1907,14.3,42.8,25.9,33.5,7.8,20,123.2,175.3,1,0.1,0,0,443.9
HARYANA DELHI & CHANDIGARH,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689
HARYANA DELHI & CHANDIGARH,1909,5.9,13.1,0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0,32.7,769.3
HARYANA DELHI & CHANDIGARH,1910,19.7,5.1,0.1,2.1,3.1,69,107.9,150.4,159.7,87.3,0,0.8,605.2
HARYANA DELHI & CHANDIGARH,1911,66.5,1.3,53.3,0.7,0.1,53.1,26.3,49.3,208.7,10.7,39.7,0,509.7
HARYANA DELHI & CHANDIGARH,1912,43.4,12.5,9,9.2,2.8,26.5,161.1,134.2,119.5,0,10.5,0.5,529.3
HARYANA DELHI & CHANDIGARH,1913,1.1,42.9,22.4,1.9,69.7,111.8,142.9,82.3,22.6,0.7,0.9,9.3,508.4
HARYANA DELHI & CHANDIGARH,1914,2.3,7,4.7,22.7,21,51.1,252,100,182.9,18.7,2,0.3,664.7
HARYANA DELHI & CHANDIGARH,1915,30.7,49.1,40.9,7.1,8,39.9,66.9,69.9,101.7,6.4,0,1.8,422.4
HARYANA DELHI & CHANDIGARH,1916,0.5,15.7,0.2,2.3,12.5,71.2,139.7,217.7,107.8,61.6,0,0,629.1
HARYANA DELHI & CHANDIGARH,1917,6.1,7.4,3.2,34.5,25.8,64.6,164.3,210.9,361.5,101,0,7.5,986.7
HARYANA DELHI & CHANDIGARH,1918,10,0,11.1,9.9,1.1,34.3,20,142.1,5,0.3,0.8,0,234.7
HARYANA DELHI & CHANDIGARH,1919,61,2.7,8.4,2.3,14.8,7,208.7,172.1,50.6,0,3.4,22.8,553.7
HARYANA DELHI & CHANDIGARH,1920,11.2,12.9,13.2,0.2,21.6,73,194.8,30.8,9.6,1.4,0,0.1,368.8
HARYANA DELHI & CHANDIGARH,1921,21.3,1.2,0.5,1.4,0,13.7,100.2,189.5,86.1,29.5,0,3,446.5
